channel_id,handle,title,country,industry,category,logo_url,backdrop_url,subscriber_count,video_count,view_count,description
"UCK_dRYjPdA0HzV1RDupyywA","@kombatghtv","KOMBAT GH TV","Ghana","Kumawood","Humour","https://yt3.ggpht.com/ytc/AIdro_laqZSlKWEon_y-5Bm7uKzJF1GKZKLoiBDwS39o6iJ4e44=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/-FzHsXMHVi0VFrOYUfMxJYVi73_fNGphmuzD-0ZeEMJoEnn1wAXC0HNAw2Cp5GicUy0g8cG3-A","3570","55","213266","FOR COMEDY VIDEOS AND MOVIES WHERE U CAN LAUGH YOUR RIBS OUT TO MAKE YOUR DAY AND TAKE OFF STRESS"
"UC5wfJElPYOEWfVx3D7Lr_bg","@gclassconnecttv","G-Classconnect TV","Cameroon","Camerwood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_m4jgQ2i-A4Fa-DkSOjxlHohvtKBmfXvEHz_9rSln99EQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PxDWippB71L_8BTGnlkEUqGp5KXPB2VzpyKpUzwoDBsrR4qmzXLhHgNMwUygo0Ujm5NnAxoN2w","3480","85","190410","G-Class Connect is a fully integrated online Cinema and TV platform. 
It showcases diverse African films, movies, events, sports, interviews, arts, fashion and music through subscription free view.

Subscribe now to watch your favourites from... Cameroon, Nigeria, Ghana, Congo, Ivory Coast, South Africa and East Africa. 

G-Class Connect offers you a rich mix of Christian films, French language films, Yoruba movies and several other indigenous language films at your reach and comfort."
"UCplbcg4fT0M8x50xDYznptA","@dellytv","DELLY TV","Cameroon","Camerwood","Television_program","https://yt3.ggpht.com/GDDJPiRcJ5z-a6gcXrbTQDaTN20_0WwCookCWck1xWcfw8fwnEQEG4ldigkrNGM2YmhULMKHJg=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/HTjVpTl-sKMgGk-OI5jF9hXlZqDsoeTNdG2GGIGle8TZavSoTF7ET6WKoFkuWXeu0-_o_ZPodg","3460","235","301702","Delly TV is Africa’s number one relationship channel bringing you real stories, real talk, and real connections.
"
"UCRUrOcTU67jq1k1rV0UKXCA","@starnollytv1","STARNOLLY TV","Ghana","Ghallywood","Entertainment","https://yt3.ggpht.com/ZuxPu06EtdnfNI1ra5UWtNYEoxRu6Kp6gU-KAIRrwiM-mpSzJjnpciwZu8HiKfi3KThWknsPo20=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/mCp0kXMIfvxgkosPjd_KkJMRGcm_ReCXFvCjx_3HCEFFbskahkWm60tESKy4pcUnGANZsG1K","3400","20","6817","STARNOLLY TV is a video company of Nollywood, the company is a consortium of Nigerian filmmakers, seeking a more advanced and mainstream avenue of bringing nollywood entertainment to the digital audience.

Enjoy the finest of new and classic Nollywood!! 
We are Number One Home For Nigerian Nollywood and Ghanaian Movies on YouTube where we serve you the finest in Nollywood Movies Yoruba Movies, Music and Comedy.also watch your favorite stars like Fredrick Leonard, Jerry Williams, Destiny Etiko, Mercy Johnson,Chi B Agu, Nse Ikpe Etim, Yul Edochie, Tonto Dikeh, Patience Ozokwo,Funke Akindele, Omotola Jolade,Genevieve Nnaji,Nuella Njibuigbo,Mike Ezuruonye,Ngozi Ezeonu,Yvonne Nelson,Angela Okorie,Chacha Eke, Rita Dominic, Desmond Elliot,Pete Edochie,Ini Edo.we are the best
"
"UCbGSRMvLQjtObfAjTJFKFHA","@donfaith1551","Don Faith Creatives","Cameroon","Camerwood","Entertainment","https://yt3.ggpht.com/UAV3YFXHtW2TngjMh3Jbc4QJo8lBSVfMrz4nU-5hzHx8dvVghngsrrOt2pTA0qC3TbCIJ5RKQw=s800-c-k-c0x00ffffff-no-rj",,"3290","60","123293","Hi, Welcome to Don Faith's official YouTube Channel. 
Don Faith is Actor, Content creator and Entertainer.
Please, Watch, Subscribe and Share
"
"UCLaefRnhgB1-vgm-bxWUWkA","@cohort145","Cohort Production Gh","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_njv5bj96nXZPdVSGWFsAya7ecRhM4u_78FX5cOyq1Aefxs0LYhy-CVDYRCpSNnYeaQwA=s800-c-k-c0x00ffffff-no-rj",,"3260","9","242515",""
"UCSBoKCXLGW8lAat4J9NAqmg","@nanisfilmsgh_comedynfunnytv","NANIS FILMS GH_COMEDY N FUNNY TV","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/Niq1Wtsc4agB5OL3v1rIR3zTDzDBJUwwpPWZqz7HSGCHUoSf72t5M5Kfx9uVsQf1BPFKBpXH1Q=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/JIsRTr_ME9D19-l87t79vKtwl36jV9vFNvHfm9xO-8nQRc3CMfxIP2Pr4QYvlaI89bw-_M-BjQ","3240","206","406614","To watch Free Asante Akan Ghanaian Ghallywood African Films And Twi Movies, please subscribe to nanis films by clicking on this link: www.youtube.com/user/bismarkg100.
  Kwadwo nkansah lil Wayne, Bediide, AKROBETO, nana Ama McBride,ABEREWA MAFIA,AKABENEZER, VIVIAN JILL, OHIA NI ASEM, COMEDY GH, NSMQ,AGRADAA UPDATES, KYEKYEKU, TRY GOD, YAA ASANTEWAA,ASHTOWN TV, AKROBETO,AGYAKOO,WAYOSI,GHANA FILMS,CHOP BOX TO CHOP BOX,MCBROWS KITCHEN,OHIANI BA, OYEREPA TV, AKOMAMUSEM,
@acalito
@agyakoo
@nkansah kwadwo
@nanis films gh
@louisa adinkra 
@ama tundra
@atemuda 
@too much
@yaa asantewaa
@filla man"
"UCl-QRKW_aUlMU-HyKPmDzVg","@nextgenerationofkumawood","NEXT GENERATION OF KUMAWOOD 1","Ghana","Kumawood","Film","https://yt3.ggpht.com/n5MY4lczU1hX8rz8R2SvXi2QlGxx7DroeZf7gfirWfmUUClpiCnOWrjglFmfKnil6SWK4hJ5Eg=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/LMcXlsiXYb-T_kqmjU_bTBUgtZsu6JPWyzKCERojdZ1hbk1wdGHa_gMJF1Vgo5qXiwCfdVfVMCQ","3180","399","902072","Interesting Movies that tells more about relatable issues #nextgenerationofkumawood"
"UCmaP70_5fexBsc2zQPprC_g","@kumawoodmoviestv","Kumawood Movies Tv","Ghana","Kumawood","Film","https://yt3.ggpht.com/vuHboa5aKf9q_f70dio1k8r8upmoxpMSYQjEN3ceBlJuRUiVnN25ltKgOSA1N6zzbakMFQMm4A=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ROpcaLrYfEsTvgB_HF0b6EMRZcpq9Cr3L72bRQczIJnjXpMNi-WptiyQdX8TXL-VYVaDqNsQjw","3180","20","151061","Kumawood Movies TV brings you both classic and latest Kumawood Movies... Subscribe for more "
"UCLANjUmzo9BhD3feBAS-gGA","@yhunggeemedia","YHUNG GEE MEDIA","Ghana","Kumawood","Film","https://yt3.ggpht.com/uE_aFjNQIiptjGwuesQZUvj6_OZrjpL_uZ4SkVzYFu_jbnAP6ttD3xmpefP2rB1gPYjcqxnqeM8=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/LbsTVDmVJVxrr963mcIfrOMmeYR2cPQIgYslVggS3inmPyKB3ytE0B97k2FYO_mm-WcFxN9_Hw","3170","372","454505","House of laughter. Subscribe for more 

"
"UC1NCQ2p-2TqbI_3je3jl8bw","@actorsnollytv","ACTORS NOLLY TV","Ghana","Ghallywood","Film","https://yt3.ggpht.com/KtnI8-4PbAzr_sLIanpjawvMlP5rGV0oc-Z4R5NX-EGZjYEuvttNBy7xc6i5QzTC6qZEMNyvxg=s800-c-k-c0x00ffffff-no-rj",,"3160","8","1960","ACTORS NOLLY  TV IS A CHANNEL  OR A  PLATFORM TO PROMOTE NOLLYWOOD AND GHALLYWOOD MOVIES AND MORE."
"UCbkDgFCHtUW5Iag8pFIzlIA","@migyitv","MIGYITV","Ghana","Kumawood","Music","https://yt3.ggpht.com/PUJR9mtv4jn8UUdJvRz-ihcK41xaDX3icVTUW23iycSW0NoZwJ_n1REGDG31f_eoRyYtyQmM=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/KeClAnDS9OUV93ROmWNgvm4YAJW_ooNwu9FfX2Jo5sQgzlbP3FhC5eBzZ_x0z8QGWCdDugJpEA","3140","235","298946","THE RECORD ARE THE 

YES WE ARE READY TO PROVIDE


JUST CLICK AND WATCH ALL MOVIES, NEW MOVIES FUNNY, COMEDIES, AND BUST TRENDING ON SOCIAL MEDIA ALL ON MIGYITV CHANNEL.
YOU WILL ENJOY EVERY BIT OF OUR COMEDY HERE.
#LIFEISGOINGON #KUMAWOOD.

Migyitv gives you the very best of Ghanaian comedies always, watch non-stop funny videos 

We have romantic funny videos only on our social media channels. We can't stop giving you new, hot, latest funny videos kindly subscribe now to get more of our funny videos alerts

Watching:
You can also be watching our exclusive interview with top Ghanaians on political talk shows, movies talk shows, and news peppers review agendas, in Ghana's governmental talk shows, Kumawood ie Lil Win, agya koo, Kwaku menu, Mercy Asiedu, Nana Ama Yaa jas, Mamme Serwaa, Dr. Likee, be you comedy, 

Please always drop your comments on our funny videos and the talk shows don't forget to send us any recommendations you have for us"
"UCDm3ZwP9TkZSVHOKxd6XmUQ","@freelanceentertainment237","Freelance Entertainment","Cameroon","Camerwood","Hip_hop_music","https://yt3.ggpht.com/ytc/AIdro_kOgO7A2BpYBHQnWkXK5JCT9xwHhpPRI2CzmVHye7mXWw=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/btuR_Iy9a3hfDFYR9pDWhawG3kMGbJNRZRap4yiBKvPMc7Pa3LKWbD7QISSU8xaIT275wryM","3050","91","228811","In an era like ours where show business is fast growing, Freelance Entertainment is endowed to bring to you the best of Cameroonian movies.  Our motto being: ""Bringing infortainment to your doorstep"". That is, we serve both purposes of Entertainment and educating the public, thus infortainment. 
Freelance Entertainment will do their best to put Cameroon🇨🇲 movie industry on the map.
Subscribe to our channel to be notified when ever we post a new content.
Thanks for your enormous support.

Contact us on mobile/ WhatsApp:(+237) 676 77 10 48, 650 38 56 02

Email: freelanceeentertainment@gmail.com
"
"UCZo9wUzxZoMAsNytq_oQUfw","@nge237films","N.G.E TV","Cameroon","Camerwood","Film","https://yt3.ggpht.com/Eeppb-s-lgvtw53xxPU11vPnnCljKFrW8SlKK0aADeak0epFEwO48tQcLb3vx3RNcTYmUfpo=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/1K1avDTtAOhIeEW-bvewByFXVeJKzoC_nBUVIYMSNdCCC0LD4Msr6EmTsfp49nSK7-9ZaGV7FA","3040","23","92402","The official channel of the Next Generation Entertainers
a group of young talented actors and actresses who have come together to develop their acting skills and prepare themselves for the building of the Cameroonian movie industry.
we are not professionals, we have no pro cameras, but trust us, we give you our best "
"UCg00StoPoSwUC8Ldm1gYSiw","@derozynollytv","Rozy Nolly Tv","Ghana","Ghallywood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_n0KSmyxvvttf-96Vgxw1DrsTcBXoTiVGYLcy4W9eckHA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/82eDuPQ9T5rwl9EKGxbvrBcUPQTVRTSS03JPhVDaIJ26rJ6EkhUHQthjp1DRXGa78VZ8BPnb","3000","7","240671","Welcome to Rozy Nolly Tv On Youtube, the NUMBER 1 destination for Nigerian Nollywood and Ghanaian Ghallywood movies and TV shows on YouTube.
Watch and enjoy thousands of Nigerian Nollywood and Ghanaian Ghallywood movies and TV shows. Rozy Nolly Tv On Youtube is the place where you will get Epic Movies, Comedy Movies, Glamour Movies and Contemporary Movies In English Language. We show Both short and full movies here.
This Is The Best place for the latest Nigerian Nollywood and Ghanaian Ghallywood movies and TV shows."
"UCypjtGYPrTLYwdj1x_NCPOQ","@camerooncinema","Cameroon Cinema","Cameroon","Camerwood","Music","https://yt3.ggpht.com/ytc/AIdro_kQfOW8joamK0WCoTXf6QtgHzthgN28PfAbk6EIYXINkg=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PyJ4Zf60koyLTTeeeHl5ubEfd7zneESfiY34s4D8YPAnsBhKHD1e_FU_f4as6YAWhgYIeykh1A","2970","65","207972",""
"UCi2KwrmEMZncVIQVlZOYQ7w","@heavenikeytv5297","HEAVEN IKEY","Ghana","Kumawood","Film","https://yt3.ggpht.com/Q1QfeAaQnHLYHeYZA3YFinJu4R-Y3JinD58YnyIj_lqR7j18tJ2qavlDpTUbQo3PzhFRplxCMQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/lsYrMWAI1CsnCbW9i_N5KQdk2nfNG3jgVte61j4xlm3MszgWuqV2taZ-3mNQq9Z5PJWY3tnEfdg","2960","191","267699","IKEY ~ KUMAWOOD ACTOR GHANAIAN FOR BOOKING PLEASE 🙏 CALL OR WHATSAPP US ON THIS LINE 0594809412………"
"UC84XbFIRVov95HPOtHKiA4g","@ebenkyeifilms","Eben Kyei Films","Ghana","Kumawood","Television_program","https://yt3.ggpht.com/A7dDdXzId8rXZLZmCw3MNVFQXHOUIrcas28gqyMh2ImHklJTHaVLc9lGgB2kxsLHZ4C5_AzY7Q=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ojvAoB1ERSYb8iUcgHCjbBEKN7DtAWi-_aINK7rfM4IjbDryQLRJMN0ZxcsstqizOF0VXrDoIA","2870","55","189519","Watch inspiring African movies 2026, Series, Ghana movies 2026 full of Drama, Romance, Comedy, Action & Epic.
We upload every week hit the notification bell for updates.

Don't forget to Comment, Like & Subscribe!
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
african movies 2026  ghana movies 2026 #african movies 2025  #african movies 2026 latest full movies area boys | season 1 | episode 1 - ghana's latest youth series | ghana series | yolo ghana movies, best friends in the world, yolo, comedy, series, age 18 series, trending, starboy virus,  entertainment, bestghanamovies, , twi movies, latest movies 2025, #movies latest ghana movies, ghanaian movies, emilias hour, akrobeto official tv, love, ghana, age 18, yolo season 6, web series, 2024,Youth nollywood movies, new movies, sypro films TV, quiet village, pregnant worrior, teen drama, ghana series, ghana films, 

"
"UCq5jEOkP-UwJIEDJtR5ggeA","@kaakyiretv1","KAAKYIRE TV 1","Ghana","Kumawood","Music","https://yt3.ggpht.com/K7Q09JKYHNWvGt15wInsAs770tx_PeEVnGC_s1cl3g6l8f5dZHQuQd8yDTfAQ6pZByi1MD6V_VM=s800-c-k-c0x00ffffff-no-rj",,"2790","75","301635","KAAKYIRE TV Is All About Bringing Out The Best In Entertainment To The World. Watch Good Movies, Series, Music Videos, Comedies, Short Movies Etc and Stay With Us By Subscribing To This Channel To Enjoy More Quality Contents From KAAKYIRE MULTIMEDIA. "
"UCmjPV6SdzSLggyBy633W6oQ","@akolordtv","AKOLORD TV","Ghana","Kumawood","Film","https://yt3.ggpht.com/Pp2uvQ90rBq0RWNU-F_6OR-ZtJFtF6yi_4JlvQonkSJ8yg76P2XNxfKxRFBVVL2F2ZCxANaboA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/_mwntZiGLTm76VsfEZP3HVCUlVCIHf2pMoOyJRDpLTQymSSczGQyqWs8SXCVYFz2kbOXDZw","2690","102","424271","#AKOLORDTV"
"UC4casjti-hQd_kGlsFqg3KQ","@okayghanatv","Okay Ghana TV","Ghana","Ghallywood","Society","https://yt3.ggpht.com/wk1otEZASbeE5A0gqIAVp8rGGhj2C6shE10dF_7LGf13Ka1znOEQndfccxWBx4hRwMEbxKRAHA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/9X8e4zz2qGuiQ1NVP9mzyRLxJP1dGjpedNnE4hcpBbPsSKRHQcXDDNCcF4GhNKaR5tZ_NVjtqg","2600","169","402432","
You can watch all your current news or entertainment news from this channel and current Ghanaian movies "
"UC7csS826Rju2SPOEj3Fw62Q","@jessekonadu6108","Jesse Konadu","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_nT3vVZ96pwD0l2RnxkJuAKSQ-OOmV6uA6I-XgtGE9eUEI=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/_cAC3KQxzsv2S4bmmqtQlCevUQtyO8Rw9PcAXHEp-UmNa4n4kWn0oSx1pgDQW675Gu2jZAeQC5E","2580","46","375903","Subscribe To My Channel For Ghanaian Movies Coming Out Or Coming Soon"
"UCPgDd02u3zuC09EtW1GIZGg","@cmflixtv2975","CMFlix TV","Cameroon","Camerwood","Entertainment","https://yt3.ggpht.com/LXiv3WvGNZenWEZj5qWMX7hFJmJS5NtbmrsRAlDOhPGVpryEsXGyrZ8OnyBt4vLnho3rayexlg=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/XcyqLf_v14nG572FU3L_E28O1L8mQ-zn3k3jlV4SBTwtqSehkoCAPtUL9hpKuNyoX9Z4SPU1UX4","2570","107","30861","Stream African movies,  Comedy, documentaries, TV shows, and over 250+ live TV channels, instantly, anywhere, and from any device, with CMFlix.
Watch TV shows you know and love or discover a brand new series with CMFlix. Instant live TV streaming with over 250+ channels available for you. Stream-on-demand TV series and live channels anywhere and on any device with CMFlix! There's something for the whole family from comedy to news, sports to kids, international content, and more.
"
"UCZcBCaoEK04mvXg-aXj01Sw","@perez-m1t","    Perez Movie Recaps","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/aTJAd_sh7LpE72u7NqopFi94KAzc8xZZiDO8jD6Z7rC1By3w1YaJIsgeC1S29V00UmZuAQY7=s800-c-k-c0x00ffffff-no-rj",,"2570","25","35153","Your favorite movies in twi🇬🇭🇬🇭🇬🇭🇬🇭"
"UCvP5W4w9e8WCkA0A2xhu-gQ","@adwenemoviesgh","ADWENE MOVIES GH","Ghana","Ghallywood","Entertainment","https://yt3.ggpht.com/3Hx8-_bnm0gpEoUxB7zzZdsBqHidwDOqK10oOWJGyZV9GEw42ZNROJkXAuy7cjuxqcK0tpHW6-4=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/zXT8XAEEqZ8NlEl3WUCUQJb2KpytbdoOStqk1EXOzeg2sFjYjpFa6OlHR1lvl4loZ0TPG-XESwk","2480","17","64454","This is a destination for Movies
Reach us via  what's up /call +233543174557

"
"UCBfnEFb2QpIg99y_rQYYtug","@asemasatv6414","ASEM ASA TV","Ghana","Kumawood",,"https://yt3.ggpht.com/ytc/AIdro_kZ0FsNxdGrf0u8sxx4Yop2k0PeXJ95R4Z1KuEDNn39mQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/5-VyVcnZQYVzrVb-4njFMbGMSVaw84Ai_-xIaJM6zVGRmiXuYSQL4CP6ZvkSWvh1A_gdNUbBVw","2470","0","0","Ashanti Films And Twi Movies gave their best to offer this Free Akan, Twi Movies which is a must watch for all lovers of Asante, Akan, Twi Ghallywood and African Movies and Films.


Please subscribe for the hottest, latest and most exciting free Akuapem Twi, Akan and Asante Ghallywood movies and Films. 
We promise to bring you interesting African Twi movies from the best production houses in Ghana and Africa as a whole"
"UCV8Dq-dd22OvJ3HUbjKAHCA","@islandtv-11","ISLAND TV PLUZ","Ghana","Kumawood","Politics","https://yt3.ggpht.com/bXQs_y6IvkClFPvUhN6SfFzMC07_r05aXFtHLj-FnXifyJOvgT0HBU5DIiZk3jI0SY2O9q9-xQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/8t6Jd41cukex30o-_Mal6ivi5dA4r6Q2Q1rcsd8v2HRu3r-sDkqaCugxkCp1QKJknBZEmJcxag","2460","584","352136","subscribe for all your TRENDING STORIES
#PenyahBlogMedia #GhanaEntertainment #GhanaNews
#PenyahBlogMedia #GhanaEntertainment #GhanaNews
#PenyahBlogMedia #GhanaEntertainment #GhanaNews #GhPage #GhanaianPolitics #Ghanamovies #YawaOfTheDay #ZionFelixTv #TweneJonas #KevinTaylor #OkatakyieAfrifa #KwakuManuTv #GhanaianCelebrities #AsanteHene #MagrahebReacts #SompaTv #ForTheRecords #Ghanaianmusic #kumawood #CaptainSmart #GhanaComedy #OyerapaAfutuo #Gossips24 #Headle
"
"UCxUBZH65LOo-8qE7kjbTtzA","@maxooadjeimedia5576","KOFI ADJEI MULTIMEDIA","Ghana","Kumawood","Society","https://yt3.ggpht.com/lwH_mIjTI1TS0mIBpyr1TwSDDX8UnMN6qJPThiQ2U1cmfZFcGQtsXqgVYtsiYfx1pty5jXyu=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ayMblZeMqN0zsnRU3gLRBcob59NjW5q2GJzNbcsYQ5Xh8xjuF_c_4_WoninjTeYKPt0_rQGkGw","2460","1084","219876","SUBSCRIBE, SHARE, LIKE,COMMENT, LIVE MUSIC,PREACHING,INTERVIWS ,WORSHIP & PRAISES, SHORT& LONG  VIDEOS , MOST EXCITING AND ENTERTAINING  MOVIES LIKE DRAMA, LOVE A & ACTION MOVIES

"
"UCekNcj2xnE2bl0VxVcM4S2g","@nollyflixnigerianmovies6210","NOLLYFLIX NIGERIAN MOVIES","Ghana","Ghallywood",,"https://yt3.ggpht.com/ytc/AIdro_kweQBPVIPT6TF-wkBvfDTCh6JNUX3VauRtVAm7ZJzgmwM=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/1w14VTBLDh71dYFFvwH_xWwR6dmfZc-HjyC6Ts0F4PuKSSB3Bd-9sURNbDsVVlqqfsXvBZPK-yY","2350","0","0","NOLLYFLIX AND CHILL..NIGERIAN MOVIES.
A dynamic and unique online platform comprised of visionary film makers with the sole intent of bringing the very best of  NIGERIAN MOVIES 2018 | Free Nollywood Movies Online 2018 Latest Nigerian Movies to your door step.Subscribe to NOLLYFLIX NIGERIAN MOVIES 2018 | AFRICAN MOVIES 2018 and always stay connected to this unique Channel.. NOLLYFLIX NIGERIAN MOVIES 2018 | AFRICAN MOVIES 2018
2018 New nigerian movies,2018 nollywood movies,nigerian movies,african movies,nollywood movies,nollywood,yoruba movies,ghana movies,nigerian movies online,nigerian movies 2017,nigeria movies,latest nigerian movies,latest yoruba movies,youtube nigerian movies,nigerian films
NOLLYFLIX NIGERIAN MOVIES 2018 | AFRICAN MOVIES 2018 On YouTube is part of NIGERIAN MOVIES 2018 | #AFRICAN MOVIES 2018
The only place for the  NIGERIAN MOVIES 2018 | AFRICAN MOVIES 2018 We ensure you have the best of video,NOLLYFLIX NIGERIAN MOVIES 2018 | AFRICAN MOVIES 2018 #NOLLYWOOD
#NIGERIAN"
"UC638yzU5vucl-SLRxNyTliQ","@skywanvisualz","SKYWAN VISUALZ ","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/YCnE3y4rpHvx_j9Z3otS9X2gi0NL-iaxXRkza1U6j9VLWNq60u_ZBREhGuTGqgvVqyWmNr6CxQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ZOqeIBzBCYuD7dXf0G2swBB1lxRSok5YgvUgOZTIAsQr6dim-USsUn4AFaQupXc8emh3yj50hMk","2320","14","27688","Hello Family, this is Skywan Visualz , this channel is all about quality Adventurous Epic TV Series/ Movie, and Educative stories from Africa Ghana, Please Subscribe... Like... Comments and Share 
Thank you 
"
"UCP9Rm68awqWB49CfOj2UuzQ","@possibletv5501","WISDOM MOVIE PRODUCTION GHANA ","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/wZvJiFZ7mEyqZJkQBgLy-Y7GLM2O_wmeWpIPrC7UGEAKY0psGcg3qnQKNPsrQkdZf0P7bq38=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/eojSOQ-oPEhgBEIopMcGdrKeBeSwphbUAnrvkeT4RAV873r7BN1H1CVZhSecobU4qZa20FyobOI","2220","83","75965","WISDOM MOVIE PRODUCTION GHANA Provides you the best of Ghanaian movies particularly the upcoming stars, like SANTOS WALE, WISDOM, AKUA DONKOR, PLUS TWO, TOMPO, REV SAMSON NYAMEKYE and many more, subscribe to this channel if you like watching  new OR latest Akan movies in GHANA, 2023, with the help of YouTube team more are coming. from my PRODUCTION. remember I upload only latest movies.    "
"UCnSOKOiToRMLcTvgJrncljw","@aflikoriginal","AFLIK ORIGINAL","Ghana","Ghallywood","Film","https://yt3.ggpht.com/tCAwb_0qY8Lwitk42xzfcPUm6iz7CozrssQ1LC2jslkBEERFVfpoOmCcprslq-k0eivijJNA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/Cl_0WpD62Hh-3nK0ygH5zhYcj6S0y2rXQim-GB66_CpS3JrKmH1YGrrMnRWq05k0jG7EANNN","2190","27","269862","Welcome to AFLIK On Youtube, Home for Nigerian Nollywood movies, Ghanaian Ghallywood movies,TV shows and African inspired content on YouTube."
"UCE4bDhIaU5PhXUQVzIeLsiw","@oldghanamoviesfromriri8713","Old Ghana movies from :riri","Ghana","Ghallywood","Film","https://yt3.ggpht.com/ytc/AIdro_mIE-kos2pnzYXPe90zuJ25NKIMp5nd86E2WwJ-a4jpQA=s800-c-k-c0x00ffffff-no-rj",,"2170","10","146828",""
"UCy8aD6pzsCBGPUHxFnkf4YQ","@ghanatv4296","GhanaTV","Ghana","Kumawood","Film","https://yt3.ggpht.com/ytc/AIdro_lzTn6yjSFMsw4iegNWq-8SN8w_nPRTAq5iximWSoWVNw=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/_LIyh9EH0-XZoizzvb6pzsifFRRVi5xsB62y22WOm47BZuAF--NzSwFVvCPjjG1Z65ibGwkB","2170","2","553",""
"UCSkoWcF6wLaAgkwXl0QC1Fg","@antwimusicproduction","Antwi Music Production","Ghana","Ghallywood","Film","https://yt3.ggpht.com/ytc/AIdro_mKRPhn_QV-GPrLTGT1_Mo52EHdYvzmPkE02rqnrv-wq20=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/uWwGGeRcATnP7vcbQ4Ks-w83XJU7iDUnH5RaryprZxXw2Lmso7E-zlUlrRWiHfzXJttZSYzJNK8","2110","26","44616","Number One Home For Ghanian Movies on YouTube

Watch and Enjoy Thousands of FREE Ghanaian Movies and Trailers Now"
"UCQ5uWStqyuDllWQ8A7ZwRWw","@dailytvghana7499","Daily TV Ghana","Ghana","Ghallywood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_mdFbiPjiJ9eVDgbxJVomvAHADCShmaYEFYXWSa4_RoaQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ZVsssD0L0Q1pA6lfi2FACAuGbaX3C_-Ywv1ATmTbrfg-kalonlT0W32GxyKMGOT0Db2EoyJR6g","2090","109","56606","Daily TV Ghana is a channel made for music, films ,interviews,live events and news. Subscribe for more updates and informations🎤✅"
"UC1vCeIk-Et5KIPptAXvW-qw","@princejaynoelofficial10","Jaynoel","Cameroon","Camerwood","Pop_music","https://yt3.ggpht.com/ZwBS235NJlCGWXr5bo-A8r6_X0SxWufWm3ZpyFwa0UCF_6jo-KN3nECtpSmCkJ4KvyuVLck-=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/Zw7cAbZI4USciOBNHg3teNNxeuDtrmnLCzgiY6cl3Sst-8cMy35nfg6cAoS6apvzvjUjYLdim3o","2080","51","16268","Jaynoel is an afropop artist born on the 1st of December 2000, in the North Western region of Cameroon. Started singing at the age of 4year, but began his musical carrier December 2022 and did a collaboration with a Cameroonian Legend called ""Andre Marie Tala"" on a song titled ""Nene"". He has sang over 7 singles. He is a musician who inspires people with his musical messages and motivating listeners to become the best version of themselves just like his song ""No Limit"". He is an artist who can sing, rap, dance and act movies or comedies, he quote's ""it's not over when you fail, it is over when you give up"". One day he may be the best afropop artist in Africa and the world. Please like and hit the Subscription on this YouTube account."
